,first_group,second_group,third_group,fourth_group
228,0.0,0.9999996058245699,2.239798170372363e-77,3.941754300921941e-07
229,0.0,0.999999532335409,9.325657306925076e-75,4.6766459107267794e-07
230,0.0,0.9999994450831753,3.5004032646676844e-72,5.549168247436264e-07
231,0.0,0.9999993414787224,1.184758810165791e-69,6.585212775615757e-07
232,0.0,0.9999992184436477,3.616925366159499e-67,7.815563523659846e-07
233,0.0,0.9999990723174286,9.96306969552823e-65,9.276825714382512e-07
234,0.0,0.9999988987468568,2.477201392074842e-62,1.1012531431554298e-06
235,0.0,0.999998692554378,5.562127593605434e-60,1.307445622029581e-06
236,0.0,0.9999984475812963,1.1283850997765083e-57,1.5524187037773646e-06
237,0.0,0.9999981565010252,2.0694998658961073e-55,1.8434989747960724e-06
238,0.0,0.9999978105966365,3.4336039238774183e-53,2.1894033634375672e-06
239,0.0,0.9999973994958521,5.1573500207128193e-51,2.600504147925878e-06
240,0.0,0.9999969108553025,7.018398353478269e-49,3.0891446974888642e-06
241,0.0,0.9999963299842991,8.660722067420731e-47,3.6700157008856943e-06
242,0.0,0.9999956393964803,9.699917213474727e-45,4.360603519735205e-06
243,0.0,0.9999948182754477,9.869458715835969e-43,5.181724552304013e-06
244,0.0,0.9999938418378223,9.131896467401484e-41,6.158162177701739e-06
245,0.0,0.9999926805739445,7.691598974916264e-39,7.319426055605891e-06
246,0.0,0.9999912993426159,5.9036126247855936e-37,8.700657384103158e-06
247,0.0,0.9999896562917109,4.133612846204638e-35,1.0343708289169668e-05
248,0.0,0.9999877015710215,2.643121294361172e-33,1.2298428978533683e-05
249,0.0,0.9999853757971868,1.5450002930525248e-31,1.4624202813228591e-05
250,0.0,0.9999826082227612,8.263644174147825e-30,1.7391777238824472e-05
251,0.0,0.9999793145521778,4.047384992248747e-28,2.0685447822184428e-05
252,0.0,0.9999753943362463,1.8160953570043797e-26,2.4605663753750777e-05
253,0.0,0.9999707278635477,7.465983272635462e-25,2.9272136452313163e-05
254,0.0,0.9999651724512302,2.8107366636060474e-23,3.4827548769825226e-05
255,0.0,0.9999585580187594,9.680359019241387e-22,4.144198124049576e-05
256,0.0,0.9999506818055496,3.0451637108029765e-20,4.931819445048566e-05
257,0.0,0.9999413020663631,8.731263365636963e-19,5.869793363688014e-05
258,0.0,0.999930130546091,2.2763367913081472e-17,6.986945390900171e-05
259,0.0,0.9999168234969635,5.382066846118919e-16,8.31765030358953e-05
260,0.0,0.9999009709552209,1.1509490549205412e-14,9.902904476754659e-05
261,0.0,0.9998820839391904,2.2204227685236322e-13,0.00011791606058763318
262,0.0,0.9998595791628122,3.8551608303261045e-12,0.00014042083333269868
263,0.0,0.9998327607456275,6.010787659584657e-11,0.00016723919426470354
264,0.0,0.9998007978517817,8.399762303560063e-10,0.0001992013082418974
265,0.0,0.9997626918155649,1.050324708196634e-08,0.00023729768118811378
266,0.0,0.9997171724625868,1.1734869175005406e-07,0.00028271018872143164
267,0.0,0.9996619810684123,1.1700396002458258e-06,0.00033684889198753716
268,0.0,0.9995882061019699,1.040012695930816e-05,0.0004013937710708912
269,0.0,0.9994393385480778,8.233605762267157e-05,0.00047832539429947614
270,0.0,0.9988502507290538,0.0005799330260838141,0.0005698162448623548
271,0.0,0.9956986846783498,0.0036241732664890752,0.0006771420551610141
272,0.0,0.9793380782151253,0.01986786441017296,0.0007940573747018127
273,0.0,0.9078929492961778,0.09122929984308904,0.0008777508607332308
274,0.0,0.6928580515393001,0.30634312968331834,0.0007988187773816137
275,0.0,0.3664206649661352,0.6330754849477616,0.000503850086103446
276,0.0,0.1429451586141625,0.8568203870752056,0.00023445431063188975
277,0.0,0.05138562792449207,0.9485138300001362,0.00010054207537168605
278,0.0,0.019436405220683718,0.9805182226099575,4.537216935884918e-05
279,0.0,0.008107529946344802,0.9918698871595902,2.25828940650839e-05
280,0.0,0.003784618632944026,0.9962028013680635,1.2579998992527937e-05
281,0.0,0.0019863695804091244,0.9980057502422426,7.88017734823618e-06
282,0.0,0.001174126846723458,0.9988203133630648,5.559790211831427e-06
283,0.0,0.0007820992676428407,0.999213479710088,4.42102226915436e-06
284,0.0,0.0005872423678247259,0.99940879443559,3.96319658517686e-06
285,0.0,0.0004970884748371373,0.9994989058170872,4.0057080756949255e-06
286,0.0,0.00047438572618562196,0.999521049234505,4.565039309287888e-06
287,0.0,0.0005104018997844121,0.9994837320954206,5.8660047948903626e-06
288,0.0,0.0006190982940611163,0.9993724029207426,8.498785196362511e-06
289,0.0,0.0008465171422459328,0.9991396009236301,1.3881934123933529e-05
290,0.0,0.0013045643402205527,0.9986698765023998,2.5559157379673242e-05
291,0.0,0.0022651287410379744,0.9976818450570032,5.302620195881357e-05
292,0.0,0.004427492265480746,0.9954486503801107,0.0001238573544086832
293,0.0,0.009721210085239535,0.9899537771741446,0.0003250127406160106
294,0.0,0.02382539244950659,0.9752225003420871,0.0009521072084063382
295,0.0,0.06389421728805403,0.933053514526814,0.0030522681851320368
296,0.0,0.17598479673116202,0.8139643903921998,0.010050812876638279
297,0.0,0.42209398150188443,0.5490823275999058,0.02882369089820981
298,0.0,0.7109100336611859,0.23103773736520528,0.05805222897360883
299,0.0,0.8548435830063271,0.06167225500021846,0.0834841619934544
300,0.0,0.884136690760087,0.012587332694510234,0.10327597654540258
301,0.0,0.8754809377311176,0.0021875770005509152,0.12233148526833153
302,0.0,0.8564885348224847,0.0003342619596470569,0.1431772032178682
303,0.0,0.8332853714393763,4.523319823395012e-05,0.16666939536238976
304,0.0,0.8068747237632908,5.429714407898147e-06,0.1931198465223012
305,0.0,0.7773407028385888,5.785296880966081e-07,0.22265871863172315
306,0.0,0.7446933809197258,5.4748992830951134e-08,0.25530656433128135
307,0.0,0.7090273154893393,4.60555233541041e-09,0.29097267990510856
308,0.0,0.670558087287751,3.447513720216961e-10,0.3294419123674977
309,0.0,0.6296334599024725,2.2995467255751597e-11,0.3703665400745319
310,0.0,0.5867311085586706,1.3690722529806539e-12,0.4132688914399603
311,0.0,0.5424429080859476,7.29021346961853e-14,0.4575570919139794
312,0.0,0.49744602483901834,3.4801693329963146e-15,0.5025539751609781
313,0.0,0.4524632836088881,1.4932352178166384e-16,0.5475367163911118
314,0.0,0.4082174764524247,5.7743187781805974e-18,0.5917825235475753
315,0.0,0.36538561432023603,2.0178292061686719e-19,0.634614385679764
316,0.0,0.3245591430286774,6.387943366062993e-21,0.6754408569713226
317,0.0,0.28621484238610484,1.8359419917816356e-22,0.7137851576138952
318,0.0,0.25069892267488675,4.798462191218207e-24,0.7493010773251133
319,0.0,0.21822439143713718,1.1417933832309031e-25,0.7817756085628629
320,0.0,0.1888797234705527,2.4750993177817368e-27,0.8111202765294473
321,0.0,0.1626456240449008,4.8888371728132523e-29,0.8373543759550993
322,0.0,0.13941631090888115,8.797681576958959e-31,0.8605836890911187
323,0.0,0.11902208456365343,1.4418498769860824e-32,0.8809779154363466
324,0.0,0.10125071799973795,2.150971576858233e-34,0.8987492820002619
325,0.0,0.08586608980643143,2.9190830462384778e-36,0.9141339101935686
326,0.0,0.07262329975779269,3.601363684809682e-38,0.9273767002422073
327,0.0,0.061280133719834616,4.03640452380179e-40,0.9387198662801655
328,0.0,0.05160515740455629,4.10695932640906e-42,0.9483948425954437
329,0.0,0.04338294034224189,3.7908054096503573e-44,0.9566170596577581
330,0.0,0.03641698961378224,3.1718733917817564e-46,0.9635830103862177
331,0.0,0.030530957311581373,2.4041761775902114e-48,0.9694690426884186
332,0.0,0.02556861836606666,1.6496251212494206e-50,0.9744313816339333
333,0.0,0.02139302670289744,1.023974815231151e-52,0.9786069732971026
334,0.0,0.017885167064608097,5.746624068551345e-55,0.982114832935392
335,0.0,0.014942337913993579,2.9141447273104173e-57,0.9850576620860064
336,0.0,0.012476432275138939,1.3346342948748822e-59,0.987523567724861
337,0.0,0.010412229071133417,5.517823053136424e-62,0.9895877709288666
338,0.0,0.00868576637023583,2.0585071897874233e-64,0.9913142336297642
339,0.0,0.007242837946657433,6.92728974514667e-67,0.9927571620533425
340,0.0,0.006037633475250769,2.1021749385167346e-69,0.9939623665247492
341,0.0,0.005031528433849333,5.75117098075348e-72,0.9949684715661506
342,0.0,0.004192020609489403,1.418176426119718e-74,0.9958079793905106
343,0.0,0.003491804567094316,3.1514519370571254e-77,0.9965081954329057
344,0.0,0.0029079724382932754,6.310020227806328e-80,0.9970920275617068
345,0.0,0.00242132809920735,1.1382433601385674e-82,0.9975786719007926
346,0.0,0.002015801629470863,1.8496020067287506e-85,0.9979841983705292
347,0.0,0.0016779514549961289,2.7072166776754936e-88,0.998322048545004
348,0.0,0.0013965424795617,3.5689385058585584e-91,0.9986034575204383
349,0.0,0.0011621896067345579,4.2374248165216474e-94,0.9988378103932655
350,0.0,0.0009670572142801326,4.5309809974750244e-97,0.9990329427857199
351,0.0,0.0008046062867840391,4.3630898403789914e-100,0.999195393713216
352,0.0,0.0006693819907104076,3.78351453258939e-103,0.9993306180092896
353,0.0,0.0005568354639735877,2.954515842370641e-106,0.9994431645360264
354,0.0,0.000463174478425132,2.0775879232330905e-109,0.9995368255215749
355,0.0,0.00038523841690102546,1.3155548089064516e-112,0.999614761583099
356,0.0,0.00032039369071205464,7.50119796542658e-116,0.999679606309288
357,0.0,0.0002664463159206806,3.8514237779827435e-119,0.9997335536840793
358,0.0,0.00022156887617262884,1.7806508327723031e-122,0.9997784311238275
359,0.0,0.0001842395354535157,7.413128553973414e-126,0.9998157604645463
360,0.0,0.00015319113495962914,2.7790011247533925e-129,0.9998468088650403
361,0.0,0.00012736872280268215,9.380801403535418e-133,0.9998726312771974
362,0.0,0.00010589413126890201,2.851380497949154e-136,0.9998941058687311
363,0.0,8.8036440766573e-05,7.804313667720547e-140,0.9999119635592335
364,0.0,7.318735854638354e-05,1.9234420566596216e-143,0.9999268126414537
365,0.0,6.084069910595431e-05,4.2686357104814993e-147,0.999939159300894
366,0.0,5.05752865114631e-05,8.530325011504393e-151,0.9999494247134886
367,0.0,4.20407106515573e-05,1.5350043204104542e-154,0.9999579592893484
368,0.0,3.494546307023008e-05,2.487266457218547e-158,0.9999650545369299
369,0.0,2.9047056388716635e-05,3.629150267887225e-162,0.9999709529436113
370,0.0,2.4143796865483937e-05,4.7682479640521684e-166,0.9999758562031346
371,0.0,2.006793442403312e-05,5.64137979025755e-170,0.999979932065576
372,0.0,1.6679960242988487e-05,6.010158265912824e-174,0.999983320039757
373,0.0,1.3863860218690055e-05,5.765832613043545e-178,0.9999861361397813
374,0.0,1.152316451014928e-05,4.980985024742658e-182,0.9999884768354899
375,0.0,9.577659994657897e-06,3.874780428581172e-186,0.9999904223400052
376,0.0,7.96065466727812e-06,2.7143085987638535e-190,0.9999920393453327
377,0.0,6.616701535762773e-06,1.7121951099094283e-194,0.9999933832984642
378,0.0,5.49970500257037e-06,9.725923716362595e-199,0.9999945002949975
379,0.0,4.5713455964698775e-06,4.975007535097536e-203,0.9999954286544036
380,0.0,3.7997696432220316e-06,2.291625422807772e-207,0.9999962002303567
381,0.0,3.158499403472947e-06,9.505660027725266e-212,0.9999968415005965
382,0.0,2.6255266532177537e-06,3.55067937016322e-216,0.9999973744733468
383,0.0,2.1825588858837716e-06,1.194353721670554e-220,0.999997817441114
384,0.0,1.8143924821486884e-06,3.61783392261977e-225,0.999998185607518
385,0.0,1.5083914966871494e-06,9.868707380670932e-230,0.9999984916085034
386,0.0,1.2540542941410219e-06,2.424207309151967e-234,0.9999987459457058
387,0.0,1.0426532498362133e-06,5.3626437741052595e-239,0.9999989573467502
388,0.0,8.669352142649297e-07,1.0682913984598167e-243,0.9999991330647857
389,0.0,7.208725075992555e-07,1.916478704332166e-248,0.9999992791274923
390,0.0,5.994559310827049e-07,3.096161814898307e-253,0.9999994005440689
391,0.0,4.985227140480581e-07,4.50454156393263e-258,0.999999501477286
392,0.0,4.146135068489638e-07,5.9018308429211206e-263,0.9999995853864933
393,0.0,3.4485352142241685e-07,6.963603657400988e-268,0.9999996551464786
394,0.0,2.868537460496582e-07,7.399363736273564e-273,0.9999997131462539
