,first_group,second_group,third_group,fourth_group
76,3.909917196740946e-18,0.9999999999999998,0.0,9.418554326626804e-17
77,1.301519223887066e-18,0.9999999999999998,0.0,1.0991056061404e-16
78,4.2763443305160997e-19,0.9999999999999998,0.0,1.2827225407788683e-16
79,1.3868661578773472e-19,0.9999999999999999,0.0,1.4971459824874729e-16
80,4.43952966134246e-20,0.9999999999999999,0.0,1.7475663873216996e-16
81,1.4027510443492416e-20,0.9999999999999999,0.0,2.0400523822948978e-16
82,4.3748799778586135e-21,0.9999999999999997,0.0,2.3816999556477223e-16
83,1.3467725054812375e-21,0.9999999999999998,0.0,2.780807095922091e-16
84,4.0922817600088915e-22,0.9999999999999998,0.0,3.2470782383440787e-16
85,1.227384435552721e-22,0.9999999999999997,0.0,3.7918636264462066e-16
86,3.6336248121910606e-23,0.9999999999999996,0.0,4.4284395756512337e-16
87,1.0618043739961428e-23,0.9999999999999996,0.0,5.172336656114494e-16
88,3.06262938585694e-24,0.9999999999999994,0.0,6.041724020796885e-16
89,8.719476680700839e-25,0.9999999999999993,0.0,7.057859522413425e-16
90,2.450377243670219e-25,0.9999999999999991,0.0,8.245616925850535e-16
91,6.797082368625907e-26,0.999999999999999,0.0,9.634103473468268e-16
92,1.8610568854839338e-26,0.9999999999999988,0.0,1.1257383349427198e-15
93,5.029731024867754e-27,0.9999999999999987,0.0,1.3155325274555487e-15
94,1.3417707498180059e-27,0.9999999999999984,0.0,1.5374595614306237e-15
95,3.533139291162009e-28,0.9999999999999981,0.0,1.7969822080104386e-15
96,9.183167325461187e-29,0.9999999999999979,0.0,2.1004957444066327e-15
97,2.3559926914830302e-29,0.9999999999999976,0.0,2.455487778055855e-15
98,5.9663053111987935e-30,0.9999999999999971,0.0,2.8707255726778278e-15
99,1.4913771272859375e-30,0.9999999999999967,0.0,3.356475627292386e-15
100,3.679766963069029e-31,0.999999999999996,0.0,3.924761083205606e-15
101,8.961987569414856e-32,0.9999999999999953,0.0,4.589663501370996e-15
102,2.1544671634009544e-32,0.9999999999999947,0.0,5.3676766884364125e-15
103,5.1124287389028285e-33,0.9999999999999937,0.0,6.2781215836645934e-15
104,1.1974759914128496e-33,0.9999999999999927,0.0,7.343632785397588e-15
105,2.7685911266519236e-34,0.9999999999999915,0.0,8.590729135541174e-15
106,6.318348559954407e-35,0.99999999999999,0.0,1.0050482941539418e-14
107,1.4233161179353465e-35,0.9999999999999882,0.0,1.1759304953779347e-14
108,3.164845039922972e-36,0.9999999999999862,0.0,1.3759865198491654e-14
109,6.946356796190928e-37,0.9999999999999839,0.0,1.6102173269826154e-14
110,1.5049273078006764e-37,0.9999999999999811,0.0,1.8844845801414017e-14
111,3.218310887872978e-38,0.9999999999999779,0.0,2.2056593675041726e-14
112,6.793517964813096e-39,0.9999999999999742,0.0,2.5817967208690613e-14
113,1.4155197730349187e-39,0.9999999999999697,0.0,3.0223404247110517e-14
114,2.9113326955973372e-40,0.9999999999999646,0.0,3.5383633930556005e-14
115,5.910478176767113e-41,0.9999999999999586,0.0,4.1428498147511043e-14
116,1.1844274665782339e-41,0.9999999999999515,0.0,4.851026352780522e-14
117,2.342877453830914e-42,0.999999999999943,0.0,5.6807509588965344e-14
118,4.574525978181555e-43,0.9999999999999335,0.0,6.652969364697236e-14
119,8.816540525924621e-44,0.9999999999999221,0.0,7.792251073823979e-14
120,1.677281886674676e-44,0.9999999999999089,0.0,9.12741875380559e-14
121,3.1497043554092066e-45,0.9999999999998932,0.0,1.0692287364984244e-13
122,5.8383422271109375e-46,0.9999999999998748,0.0,1.25265322324376e-13
123,1.0682316965454256e-46,0.9999999999998532,0.0,1.467670864079703e-13
124,1.9292906038803218e-47,0.999999999999828,0.0,1.719744950076273e-13
125,3.4394280697184103e-48,0.9999999999997986,0.0,2.0152872305213385e-13
126,6.052451460458795e-49,0.9999999999997637,0.0,2.3618232086080507e-13
127,1.0513153427754875e-49,0.9999999999997231,0.0,2.768186354661496e-13
128,1.8025668841657096e-50,0.9999999999996755,0.0,3.244746314928505e-13
129,3.050749581563242e-51,0.9999999999996196,0.0,3.803677088987296e-13
130,5.0965771274077674e-52,0.999999999999554,0.0,4.4592722021992757e-13
131,8.404416853537741e-53,0.9999999999994771,0.0,5.22831513943417e-13
132,1.3680235762221154e-53,0.999999999999387,0.0,6.13051476567111e-13
133,2.198045382818078e-54,0.999999999999281,0.0,7.189017177034776e-13
134,3.486076083564173e-55,0.9999999999991569,0.0,8.431007448351011e-13
135,5.457506385398235e-56,0.9999999999990112,0.0,9.888417124589106e-13
136,8.43351990740941e-57,0.9999999999988402,0.0,1.159875610746292e-12
137,1.2864140286222503e-57,0.9999999999986394,0.0,1.3606090890263919e-12
138,1.9369123435669276e-58,0.9999999999984037,0.0,1.5962194982423338e-12
139,2.8787006262748665e-59,0.9999999999981273,0.0,1.8727901944943653e-12
140,4.223187840743749e-60,0.9999999999978024,0.0,2.1974696852010625e-12
141,6.1156366625497925e-61,0.9999999999974214,0.0,2.578658834818144e-12
142,8.741789569829688e-62,0.9999999999969738,0.0,3.026231095596608e-12
143,1.2334354500608415e-62,0.9999999999964482,0.0,3.551791610752428e-12
144,1.7178684982034798e-63,0.999999999995831,0.0,4.168982076497742e-12
145,2.3616787263327392e-64,0.9999999999951061,0.0,4.89383947376429e-12
146,3.2048604830551727e-65,0.9999999999942547,0.0,5.745218223294595e-12
147,4.2929402100212876e-66,0.9999999999932547,0.0,6.745287018204468e-12
148,5.676203285914996e-67,0.9999999999920798,0.0,7.920113592273877e-12
149,7.40829750773599e-68,0.9999999999906997,0.0,9.300353044546191e-12
150,9.544127703554327e-69,0.999999999989078,0.0,1.0922058125538402e-11
151,1.2137001277410202e-69,0.9999999999871724,0.0,1.2827633173279386e-11
152,1.5235048977137846e-70,0.9999999999849329,0.0,1.5066957257936064e-11
153,1.8877026317783995e-71,0.9999999999823014,0.0,1.769870665750678e-11
154,2.308769317173682e-72,0.9999999999792082,0.0,2.0791912168527286e-11
155,2.7873063129577603e-73,0.9999999999755722,0.0,2.442779310198163e-11
156,3.3215898736892953e-74,0.999999999971298,0.0,2.8701917299199044e-11
157,3.907189045450032e-75,0.9999999999662732,0.0,3.37267453303334e-11
