,first_group,second_group,third_group
0,0.998857124679571,0.0011428753204289035,0.0
1,0.998761556420916,0.001238443579083852,0.0
2,0.9986519761411873,0.0013480238588127272,0.0
3,0.9985261207794668,0.0014738792205333015,0.0
4,0.9983812941004884,0.0016187058995115176,0.0
5,0.9982142763005271,0.0017857236994730356,0.0
6,0.9980212129495669,0.00197878705043307,0.0
7,0.9977974782405034,0.0022025217594966572,0.0
8,0.997537506226626,0.0024624937733740385,0.0
9,0.9972345820991444,0.0027654179008555903,0.0
10,0.9968805834978293,0.0031194165021707653,0.0
11,0.9964656592493181,0.0035343407506819766,0.0
12,0.995977829653563,0.004022170346437033,0.0
13,0.995402488325748,0.004597511674252052,0.0
14,0.994721780456747,0.005278219543252973,0.0
15,0.9939138259632436,0.006086174036756323,0.0
16,0.9929517481308301,0.00704825186916986,0.0
17,0.9918024587996103,0.008197541200389716,0.0
18,0.9904251397687137,0.009574860231286272,0.0
19,0.9887693469559667,0.01123065304403317,0.0
20,0.9867726493715593,0.013227350628440783,0.0
21,0.9843577002839693,0.01564229971603081,0.0
22,0.9814286254500931,0.018571374549906868,0.0
23,0.9778666074317666,0.022133392568233504,0.0
24,0.9735245537418491,0.02647544625815089,0.0
25,0.9682207731483558,0.0317792268516442,0.0
26,0.9617316702487599,0.03826832975124012,0.0
27,0.9537836359976564,0.04621636400234358,0.0
28,0.9440446080100232,0.05595539198997686,0.0
29,0.9321162604875874,0.06788373951241262,0.0
30,0.9175285280047767,0.08247147199522324,0.0
31,0.8997392209944305,0.10026077900556957,0.0
32,0.8781428294628382,0.12185717053716175,0.0
33,0.852094029120547,0.1479059708794531,0.0
34,0.8209523529189154,0.17904764708108453,0.0
35,0.7841539193578768,0.21584608064212318,0.0
36,0.7413124644289381,0.258687535571062,0.0
37,0.6923436449203748,0.30765635507962513,0.0
38,0.6375934236420161,0.3624065763579838,0.0
39,0.5779364111726403,0.4220635888273597,0.0
40,0.5148010709504995,0.48519892904950046,0.0
41,0.4500859484797116,0.5499140515202885,0.0
42,0.3859601035276633,0.6140398964723368,0.0
43,0.3245839875396449,0.6754160124603551,0.0
44,0.2678226234967733,0.7321773765032267,0.0
45,0.2170289824449648,0.7829710175550352,0.0
46,0.172946968990201,0.8270530310097989,0.0
47,0.13573750221150288,0.8642624977884971,0.0
48,0.10509310987484964,0.8949068901251503,0.0
49,0.08039143991712647,0.9196085600828735,0.0
50,0.06084478684780184,0.9391552131521981,0.0
51,0.04562006211895775,0.9543799378810421,0.0
52,0.033920780664073426,0.9660792193359266,0.0
53,0.025034078108329853,0.9749659218916702,0.0
54,0.018350952447686322,0.9816490475523136,0.0
55,0.013368699157104612,0.9866313008428953,0.0
56,0.009683060771794625,0.9903169392282054,0.0
57,0.006975502027366345,0.9930244979726337,0.0
58,0.004999073173118751,0.9950009268268812,0.0
59,0.003564836170972048,0.996435163829028,0.0
60,0.00252981968013585,0.9974701803198641,0.0
61,0.0017868463588712967,0.9982131536411287,0.0
62,0.001256226685672746,0.9987437733143273,0.0
63,0.0008791404359180749,0.9991208595640819,0.0
64,0.0006124594109924742,0.9993875405890075,0.0
65,0.0004247559133862534,0.9995752440866138,0.0
66,0.0002932615209706125,0.9997067384790294,0.0
67,0.000201572806256891,0.9997984271937431,0.0
68,0.00013793537683827264,0.9998620646231619,0.0
69,9.397026127387235e-05,0.9999060297387262,0.0
70,6.373520165950478e-05,0.9999362647983404,0.0
71,4.303727908198737e-05,0.999956962720918,0.0
72,2.8932673356600235e-05,0.9999710673266434,0.0
73,1.9364756908563275e-05,0.9999806352430916,0.0
74,1.2903763598641937e-05,0.9999870962364014,0.0
75,8.560567334214292e-06,0.9999914394326658,0.0
76,5.6542017028296176e-06,0.9999943457982972,0.0
77,3.718119521515317e-06,0.9999962818804785,0.0
78,2.434217191792787e-06,0.9999975657828082,0.0
79,1.586645168357288e-06,0.9999984133548316,0.0
80,1.0296398775333184e-06,0.9999989703601224,0.0
81,6.652371036008821e-07,0.9999993347628964,0.0
82,4.279111856293121e-07,0.9999995720888144,0.0
83,2.7404214639821463e-07,0.9999997259578537,0.0
84,1.7473024912183146e-07,0.999999825269751,0.0
85,1.1091909155142362e-07,0.9999998890809084,0.0
86,7.01023267335352e-08,0.9999999298976733,0.0
87,4.4111001967985124e-08,0.999999955888998,0.0
88,2.7634410666807788e-08,0.9999999723655892,0.0
89,1.723624711627904e-08,0.999999982763753,0.0
90,1.070347640263269e-08,0.9999999892965237,0.0
91,6.617547259591713e-09,0.9999999933824527,0.0
92,4.073424812414627e-09,0.9999999959265752,0.0
93,2.4963944828054186e-09,0.9999999975036056,0.0
94,1.5232036552256231e-09,0.9999999984767963,0.0
95,9.253251543532471e-10,0.9999999990746749,0.0
96,5.596580817631714e-10,0.9999999994403419,0.0
97,3.3701061539210026e-10,0.9999999996629894,0.0
98,2.0204920198985546e-10,0.9999999997979508,0.0
99,1.206045845570665e-10,0.9999999998793954,0.0
100,7.167438388164623e-11,0.9999999999283257,0.0
101,4.2408991275044434e-11,0.9999999999575909,0.0
102,2.498308596794505e-11,0.999999999975017,0.0
103,1.465307337916515e-11,0.9999999999853469,0.0
104,8.556697904497532e-12,0.9999999999914433,0.0
105,4.97483672779846e-12,0.9999999999950252,0.0
106,2.8796979728708246e-12,0.9999999999971203,0.0
107,1.659628325255602e-12,0.9999999999983403,0.0
108,9.522935265361826e-13,0.9999999999990477,0.0
109,5.440354789539644e-13,0.999999999999456,0.0
110,3.094427458497546e-13,0.9999999999996906,0.0
