,first_group,second_group,third_group
0,0.9927443050174387,0.007255694982561295,0.0
1,0.9921402003452102,0.00785979965478983,0.0
2,0.991442440560301,0.008557559439699037,0.0
3,0.9906354720059705,0.009364527994029537,0.0
4,0.989700680294425,0.01029931970557498,0.0
5,0.988615749860495,0.011384250139504984,0.0
6,0.9873538814370069,0.012646118562993115,0.0
7,0.9858828365382117,0.014117163461788299,0.0
8,0.9841637721739097,0.015836227826090267,0.0
9,0.9821498226698709,0.017850177330128992,0.0
10,0.9797843790831652,0.02021562091683487,0.0
11,0.9769990111427536,0.02300098885724641,0.0
12,0.9737109734697519,0.026289026530248137,0.0
13,0.9698202396618518,0.030179760338148235,0.0
14,0.9652060189085885,0.03479398109141163,0.0
15,0.9597227367601497,0.040277263239850244,0.0
16,0.9531955144495959,0.04680448555040408,0.0
17,0.9454152740766509,0.05458472592334903,0.0
18,0.9361337494537003,0.06386625054629963,0.0
19,0.9250589188084203,0.07494108119157968,0.0
20,0.9118517220741664,0.08814827792583359,0.0
21,0.8961254019412555,0.10387459805874448,0.0
22,0.8774494094048247,0.12255059059517516,0.0
23,0.8553604793230847,0.14463952067691532,0.0
24,0.8293840411561805,0.17061595884381953,0.0
25,0.7990692521367914,0.20093074786320866,0.0
26,0.764040095015381,0.23595990498461905,0.0
27,0.7240625077668917,0.2759374922331082,0.0
28,0.6791228820852273,0.3208771179147727,0.0
29,0.6295066403990309,0.37049335960096896,0.0
30,0.5758585299169978,0.4241414700830021,0.0
31,0.5192020575358841,0.48079794246411595,0.0
32,0.4608983447200582,0.5391016552799419,0.0
33,0.4025372330636827,0.5974627669363173,0.0
34,0.34577362550608676,0.6542263744939132,0.0
35,0.2921419917331846,0.7078580082668153,0.0
36,0.24289164014389292,0.7571083598561071,0.0
37,0.1988790135951284,0.8011209864048716,0.0
38,0.16053386461932775,0.8394661353806723,0.0
39,0.12789346419401004,0.8721065358059901,0.0
40,0.10068291709261401,0.899317082907386,0.0
41,0.07841466241126478,0.9215853375887353,0.0
42,0.0604845710205241,0.9395154289794759,0.0
43,0.04625080784086658,0.9537491921591335,0.0
44,0.035090276221232536,0.9649097237787675,0.0
