,first_group,second_group
110,1.0,2.9214949707424867e-56
111,1.0,1.439256215539222e-54
112,1.0,7.090397239408586e-53
113,1.0,3.4930315020148924e-51
114,1.0,1.7208139490371963e-49
115,1.0,8.477441710110248e-48
116,1.0,4.176333621974772e-46
117,1.0,2.0574298346828212e-44
118,1.0,1.0135714223260027e-42
119,1.0,4.993248208861077e-41
120,1.0,2.4598658615270323e-39
121,1.0,1.2118229333612791e-37
122,1.0,5.969890688068429e-36
123,1.0,2.9409866952117487e-34
124,1.0,1.448835931840513e-32
125,1.0,7.137478661221056e-31
126,1.0,3.516170311223579e-29
127,1.0,1.732185689263259e-27
128,1.0,8.533328262695043e-26
129,1.0,4.203798783140225e-24
130,1.0,2.0709272744850163e-22
131,1.0,1.0202044993128715e-20
132,1.0,5.02584486438959e-19
133,1.0,2.475884492227194e-17
134,0.9999999999999988,1.2196946970998003e-15
135,0.9999999999999398,6.008573051635477e-14
136,0.9999999999970399,2.95999521144545e-12
137,0.9999999998541823,1.4581765939514518e-10
138,0.9999999928166226,7.183377410300865e-09
139,0.999999646127717,3.538722831119439e-07
140,0.9999825676236698,1.7432376330272106e-05
141,0.9991419585464301,0.0008580414535699253
142,0.9594115587197999,0.0405884412802002
143,0.32424638951854795,0.6757536104814521
144,0.009646324111953444,0.9903536758880466
145,0.00019768375704924237,0.9998023162429508
146,4.013663690425324e-06,0.9999959863363095
147,8.147589175700403e-08,0.9999999185241082
148,1.6539263022371093e-09,0.9999999983460737
149,3.357404851762993e-11,0.999999999966426
150,6.815407637909138e-13,0.9999999999993185
151,1.3835043355942142e-14,0.9999999999999862
152,2.808469930260869e-16,0.9999999999999997
153,5.701112347317719e-18,1.0
154,1.1573107541628072e-19,1.0
155,2.349313355580765e-21,1.0
156,4.769056603220273e-23,1.0
157,9.681097147545497e-25,1.0
158,1.9652474986218535e-26,1.0
159,3.9894267934648987e-28,1.0
160,8.098495088310221e-30,1.0
161,1.6439882996533413e-31,1.0
162,3.3372880917574365e-33,1.0
163,6.77468729088296e-35,1.0
164,1.3752618253742312e-36,1.0
165,2.791785857402024e-38,1.0
166,5.667341715210591e-40,1.0
167,1.1504752461181056e-41,1.0
168,2.335477791403579e-43,1.0
169,4.741052776549031e-45,1.0
170,9.6244168280545e-47,1.0
171,1.9537754344833422e-48,1.0
172,3.966207704350244e-50,1.0
173,8.051501014783949e-52,1.0
174,1.6344771005365722e-53,1.0
175,3.318038492650653e-55,1.0
176,6.735728783953896e-57,1.0
177,1.3673772722435049e-58,1.0
178,2.775829050363447e-60,1.0
179,5.635048670308001e-62,1.0
180,1.1439399381538598e-63,1.0
181,2.3222521378923056e-65,1.0
182,4.714288087080323e-67,1.0
183,9.570254013382997e-69,1.0
184,1.9428148389425632e-70,1.0
185,3.9440277344882004e-72,1.0
186,8.006618044940132e-74,1.0
187,1.625394796923345e-75,1.0
188,3.2996602406313925e-77,1.0
189,6.698540502711212e-79,1.0
190,1.3598523556922812e-80,1.0
191,2.760602872226968e-82,1.0
192,5.604239945644745e-84,1.0
193,1.1377061779760795e-85,1.0
194,2.3096390920897933e-87,1.0
195,4.68876793099225e-89,1.0
196,9.518619497658984e-91,1.0
197,1.9323678706830907e-92,1.0
198,3.9228911999380757e-94,1.0
199,7.963854806172686e-96,1.0
200,1.6167431129131498e-97,1.0
201,3.2821567802456194e-99,1.0
202,6.663129327099218e-101,1.0
203,1.3526884495014074e-102,1.0
204,2.7461100653572056e-104,1.0
205,5.574921013950619e-106,1.0
206,1.1317750574007504e-107,1.0
207,2.297640831488845e-109,1.0
208,4.664496649595998e-111,1.0
209,9.469521933287389e-113,1.0
210,1.9224362535517248e-114,1.0
211,3.9028015339119755e-116,1.0
212,7.923218133449772e-118,1.0
213,1.6085234086961214e-119,1.0
214,3.265530817214121e-121,1.0
215,6.6295006370789e-123,1.0
216,1.3458866229222328e-124,1.0
217,2.7323527538648067e-126,1.0
218,5.547096092790659e-128,1.0
219,1.12614741342528e-129,1.0
220,2.286259016264291e-131,1.0
221,4.6414775339817235e-133,1.0
222,9.422967840605224e-135,1.0
223,1.9130212785654728e-136,1.0
224,3.883761290944056e-138,1.0
225,7.884713077971111e-140,1.0
226,1.600736682349522e-141,1.0
227,3.249784322158697e-143,1.0
228,6.597658320352e-145,1.0
229,1.3394476422795797e-146,1.0
230,2.7193324469260198e-148,1.0
231,5.520768151436333e-150,1.0
232,1.120823829650221e-151,1.0
233,2.2754947922129404e-153,1.0
234,4.619712831096433e-155,1.0
235,9.378961620446882e-157,1.0
236,1.9041238065074802e-158,1.0
237,3.8657721522517965e-160,1.0
238,7.848342918230406e-162,1.0
239,1.593383572120885e-163,1.0
240,3.2349185353124284e-165,1.0
241,6.567604782076173e-167,1.0
242,1.3333719729728125e-168,1.0
243,2.7070500429078696e-170,1.0
244,5.495938919366671e-172,1.0
245,1.1158046380307613e-173,1.0
246,2.2653487943617455e-175,1.0
247,4.599203751174341e-177,1.0
248,9.337505569440445e-179,1.0
249,1.8957442710753519e-180,1.0
250,3.8488349322142946e-182,1.0
251,7.814109173355474e-184,1.0
252,1.5864643591717932e-185,1.0
253,3.2209339721620856e-187,1.0
